fid,geoc_maj,etage,ty_couv_et,densite,hauteur,cl_age_et,eta_ess_pc
"38227","-637687,28+257807,64",SUP,F,"75","28","120",PE60ER10FT10PB20
"38228","-637688,78+250063,55",SUP,F,"65","21",VIN,BJ30BP20ES20EO10PE10RX10
"38229","-637691,93+258932,07",INF,F,"35","21",VIN,ES30CR20BP10EO10FT10SE10TO10
"38230","-637691,93+258932,07",SUP,R,"45","30","120",PB90PE10
"38231","-637692,02+255552,43",SUP,F,"75","20",JIN,BJ20BP20PE20EO10FO10PI10SE10
"38232","-637692,25+221195,30",SUP,F,"75","23",JIN,ES60FT20CR10TA10
"38233","-637693,19+237409,78",SUP,MM,"55","22",JIN,EB20SB20RX10ES20FT20EO10
"38234","-637697,30+258765,91",SUP,F,"85","21",VIN,ES40CR20EO20FT10TA10
"38235","-637701,06+230064,49",SUP,MF,"85","17",JIN,BP20ER20PE20FH10SB20RX10
"38236","-637704,82+232509,12",SUP,R,"35","14",VIN,SB40EB20TO20PB10FX10
"38237","-637710,03+254062,14",SUP,F,"75","19",JIN,ES30PE20EO10FO10FT10TA10RX10
"38238","-637718,34+238823,67",SUP,F,"65","20",VIN,EA70FO20FH10
"38239","-637718,45+252324,83",SUP,F,"85","21",VIN,ES40CR30FI10FT10TA10
"38240","-637721,89+256955,04",SUP,F,"85","22",VIN,ES60HG20FT10TA10
"38241","-637722,12+247012,53",SUP,F,"65","4","10",FX70FN20RX10
"38242","-637725,88+252760,22",SUP,F,"75","21",VIN,ES50CR20FT10PE10TA10
"38243","-637727,43+241330,69",SUP,F,"65","18",JIN,BJ30EO20PE20FH10FO10FT10
"38244","-637727,71+254422,22",SUP,F,"35","13","30",BP40ER20PE20FN10FT10
"38245","-637729,14+221414,79",SUP,F,"75","24",JIN,ES30PE20FR10FT10TA10PB20
"38246","-637731,02+250583,02",SUP,MF,"75","18",JIN,BP20ER20BJ10PE10PB20SE20
"38247","-637731,73+255295,41",SUP,F,"75","21",VIN,ES50HG20CR10FT10TA10
"38248","-637732,27+249199,49",SUP,F,"85","20",JIN,ES40BJ10CR10EO10FT10HG10RX10
"38249","-637738,43+244134,60",INF,F,"55","10","10",PE50ER20BP10FN10FT10
"38250","-637738,43+244134,60",SUP,MF,"25","22",JIN,EO20ES20FT20PE10PB20RX10
"38251","-637741,11+221973,06",SUP,R,"85","28","70",PB50PR40FT10
"38252","-637742,31+232163,28",SUP,R,"55","25","70",PB60SB20EO10FI10
"38253","-637751,01+246818,74",SUP,F,"55","21",VIN,BJ30EO20BP10FT10PE10SE20
"38254","-637759,72+246757,55",SUP,MF,"75","24","70",PE30BP20BJ10EO10PB20SE10
"38255","-637762,48+234872,64",SUP,F,"55","18",VIN,ES40FT20CR10EO10FI10SB10
"38256","-637763,58+256102,63",SUP,F,"75","21",VIN,ES50TA20EO10FT10PE10
"38257","-637768,72+240172,81",SUP,F,"75","21",JIN,EO30BJ20ES10FI10FT10SB20
"38258","-637773,37+235236,84",SUP,R,"65","16",JIN,TO50SB30EB20
"38259","-637773,68+228533,47",SUP,R,"45","25",VIN,PB80RX10SE10
"38260","-637775,55+251303,77",SUP,F,"85","20",VIN,ES40BJ20EO20FT10PE10
"38261","-637777,61+258087,89",SUP,MR,"75","28","120",PB60PE20ES10FT10
"38262","-637782,15+222482,37",SUP,MR,"85","20",VIN,PB50PR10SE10ER20FT10
"38263","-637785,09+258285,47",INF,F,"45","21",VIN,ES40BJ20CR20EO10FT10
"38264","-637785,09+258285,47",SUP,R,"35","30","120",PB90PE10
"38265","-637787,72+238072,97",SUP,R,"85","25","70",PB50PG30PR10FI10
"38266","-637793,94+231371,03",SUP,MF,"75","18",JIN,ER20FI20FT20SB30PB10
"38267","-637794,40+259349,76",SUP,F,"85","21",VIN,BJ30ES30EO10TA10RX10TO10
"38268","-637795,20+229576,95",SUP,F,"55","23",VIN,ES60TA20FT10HG10
"38269","-637795,68+240783,12",SUP,F,"85","20",JIN,EO50FT20BJ10FI10FR10
"38270","-637798,79+237124,13",SUP,R,"45","15","50",SB40EB20PG20PB10FX10
"38271","-637800,43+245791,65",SUP,MM,"75","24","70",PR30PB20PE40EO10
"38272","-637800,47+232870,00",SUP,MR,"75","13",VIN,TO50SB20FH30
"38273","-637802,71+253239,17",SUP,F,"65","19",JIN,EO40BJ20ES10FO10FT10SE10
"38274","-637804,95+230320,62",SUP,F,"85","21",JIN,ES40FT20CR10PE10TA10SE10
"38275","-637808,47+229335,30",SUP,MF,"85","23",VIN,ES30FI10FT10HG10TA10PB20RX10
"38276","-637810,64+259602,55",SUP,F,"85","21",VIN,CR30ES30FT10TA10PB10SE10
"38277","-637813,65+259434,17",SUP,F,"85","22",VIN,BJ30EO30ES10FT10PE10SE10
"38278","-637814,40+234681,51",SUP,R,"75","20","50",RZ100
"38279","-637824,37+249683,56",SUP,MF,"75","26",VIN,PE30ES20BP10FT10PB20SE10
"38280","-637825,79+231204,33",SUP,F,"95","20",JIN,ES40FI20CR10FT10TA10SB10
"38281","-637827,79+232336,23",SUP,MM,"55","16",VIN,SB30TO20FO30FH10FI10
"38282","-637838,08+248800,06",SUP,MF,"85","23",VIN,CR40ER10FT10PB30SE10
"38283","-637839,08+223148,74",SUP,R,"75","16",VIN,TO50PB20SE20FX10
"38284","-637840,27+244379,44",INF,F,"65","10","10",PE50ER20BP10FT10SB10
"38285","-637840,27+244379,44",SUP,MR,"25","23",JIN,PB40PG20EO20FI10FT10
"38286","-637852,53+249425,76",SUP,F,"85","22",VIN,CR40ER20FI10FT10PB10SE10
"38287","-637859,46+234841,33",SUP,R,,"2","10",RZRX
"38288","-637860,39+251908,18",SUP,F,"65","22",VIN,CR30ES30PE20FT10TA10
"38289","-637860,87+253583,76",SUP,F,"75","21",VIN,ES50HG20FI10FT10TA10
"38290","-637864,02+222946,94",SUP,F,"85","16",VIN,CR40ES40FT10HG10
"38291","-637875,42+256894,49",SUP,F,"85","19",JIN,PE30EO20ES20TA20FT10
"38292","-637886,64+247753,16",SUP,F,"65","22",VIN,EO20ES20PE20BJ10FT10PB20
"38293","-637890,54+237619,24",SUP,MM,"65","16","50",PG40SE10FO20EO10FH10PE10
"38294","-637891,21+231867,11",SUP,F,"85","19","50",PE70BP10RX10SB10
"38295","-637894,21+232983,11",SUP,MF,"65","21",VIN,PE30EO10ES10FT10SB20PB10TO10
"38296","-637900,66+248255,05",SUP,F,"55","5","10",FN80FX20
"38297","-637901,45+255207,28",SUP,MF,"75","23",JIN,CR20EO20ES20PE10PB20SE10
"38298","-637901,83+229300,22",SUP,F,"55","22",VIN,ES50FI20FR10FT10TA10
"38299","-637904,97+242029,99",SUP,MR,"25","21",JIN,PB60RX10FI20EO10
"38300","-637906,75+232109,59",SUP,MF,"65","23",JIN,PE40BP20EB20SB10TO10
"38301","-637907,91+231540,47",SUP,MF,"35","15",JIN,EO20PE20BP10ES10FT10SB30
"38302","-637908,31+236512,85",SUP,MR,"75","17",VIN,TO40EB20SB10FO30
"38303","-637909,12+240394,57",SUP,R,"55","17",VIN,EN50TO40SB10
"38304","-637910,43+254139,39",SUP,F,"85","16","30",PE40BP20ER20FN10FT10
"38305","-637917,34+235347,60",SUP,MM,"75","18",VIN,TO30SB20FO20ES10FH10FX10
"38306","-637917,44+255826,20",SUP,F,"65","21",VIN,EO30BJ20FI20ES10FT10SE10
"38307","-637919,60+241110,38",SUP,F,"85","22",JIN,BJ20EO20ES20BP10CR10FT10SB10
"38308","-637921,52+245515,96",SUP,MM,"75","23","70",PB20PG20PR10ER20PE20FT10
"38309","-637921,85+222822,54",SUP,MF,"65","23",VIN,ES30CR20FT10TA10PB30
"38310","-637925,08+259588,52",SUP,F,"85","21",VIN,ES50BJ10CR10FT10TA10RX10
"38311","-637928,20+257753,16",INF,F,"35","21",JIN,EO40BJ20ES20FT10SE10
"38312","-637928,20+257753,16",SUP,F,"45","27","90",PE100
"38313","-637931,04+228682,63",INF,R,"55","16","90",PB40TO30SE20FX10
"38314","-637931,04+228682,63",SUP,R,"25","28","120",PB100
"38315","-637932,48+259095,13",INF,F,"55","18",JIN,ES60EO20FT10RX10
"38316","-637932,48+259095,13",SUP,MF,"45","28","120",PE70PB30
"38317","-637939,17+257507,00",SUP,F,"85","20",JIN,ES40BJ20EO20FT10PE10
"38318","-637943,94+257244,64",SUP,F,"75","23",VIN,ES50PE20TA20FT10
"38319","-637947,12+256349,53",SUP,F,"65","21",VIN,EO30FI20BJ10FO10FT10SE20
"38320","-637947,41+247018,69",INF,F,"25","12","10",PE40BP30EO20FN10
"38321","-637947,41+247018,69",SUP,F,"55","23","70",PE40BP20EO20CR10PB10
"38322","-637949,74+233686,47",SUP,MF,"65","22",VIN,EO30BJ10FH10FT10SB20TO20
"38323","-637950,87+247291,53",SUP,MF,"85","21",JIN,CR30EO30PE10PB30
"38324","-637951,45+245281,72",SUP,MF,"85","22",JIN,ES30FT20CR10EO10PI30
"38325","-637953,18+230256,81",SUP,MM,"85","18",VIN,TO30EB10SB10FO20BJ10FH10FI10
"38326","-637953,99+236967,73",SUP,R,"35","21",JIN,PB50EB20PG10SB10TO10
"38327","-637957,52+251598,30",SUP,F,"85","21",VIN,ES40HG20EO10FT10PE10PB10
"38328","-637960,84+244696,95",SUP,F,"65","22",JIN,CR20ES20EO10FT10PE10TA10PB20
"38329","-637961,70+236328,78",SUP,MR,"65","21",JIN,SB30EB20PB10ES20EO10FT10
"38330","-637963,96+246378,98",SUP,F,"75","24","70",PE40BP30EO20CR10
"38331","-637964,21+256604,34",SUP,MF,"75","23",VIN,ER20PE20BJ10FT10SB20EB10PB10
"38332","-637968,12+222353,92",SUP,R,"95","27","70",PB60PR20ER10FT10
"38333","-637968,36+248924,51",SUP,F,"85","18","50",PE30CR20ER20BJ10FT10RX10
"38334","-637969,62+246048,49",SUP,R,"75","17","30",PR60PG40
"38335","-637978,68+245085,29",SUP,F,"75","23",JIN,ES30EO20FT20BJ10CR10PB10
"38336","-637980,50+253022,47",SUP,F,"55","22",VIN,CR50ES30FT10TA10
"38337","-637981,35+258436,43",INF,F,"35","19",JIN,EO60BJ20FT10RX10
"38338","-637981,35+258436,43",SUP,MF,"55","28","120",PE70PB30
"38339","-637987,22+234003,46",SUP,MR,"55","17",VIN,TO40SB20FO30FH10
"38340","-637989,00+259400,32",SUP,F,"95","20",VIN,ES40EO20FT20CR10PB10
"38341","-637989,71+237977,93",SUP,MM,"85","23","70",PB20PG20PR10PE50
"38342","-637994,61+222577,79",SUP,MF,"95","24",VIN,PE20TA20CR10ES10FR10PB20PR10
"38343","-637995,61+255678,70",SUP,F,"75","21",VIN,ES40CR30FT10HG10TA10
"38344","-638002,31+254465,36",SUP,F,"85","18",JIN,ES40FI20FT10HG10TA10RX10
"38345","-638011,41+231023,65",SUP,MF,"75","18",JIN,ER20FI20FO10FT10SB20EB10TO10
"38346","-638013,35+250564,34",SUP,F,"75","21",VIN,ES30EO20FI10FT10HG10TA10RX10
"38347","-638016,96+238381,81",SUP,MF,"75","16",JIN,FO30EA20FH20TO20RX10
"38348","-638017,23+253151,92",SUP,F,"75","20",VIN,EO30PE20BJ10CR10FT10RX10SE10
"38349","-638017,40+233449,67",SUP,MM,"75","15",JIN,TO30SB20FO40FH10
"38350","-638018,79+244398,16",SUP,F,"75","19",JIN,PE30EO20BP10ES10FT10PB20
"38351","-638023,29+254176,47",SUP,F,"75","23",JIN,PE40ES20EO10FT10TA10RX10
"38352","-638023,73+221869,75",SUP,R,"95","27","70",PB60PR20ER10FT10
"38353","-638027,50+246760,65",SUP,F,"75","22",JIN,PE40BP20ER20FT10PB10
"38354","-638029,54+252195,23",SUP,F,"85","22",VIN,ES60CR20FT10TA10
"38355","-638032,87+221612,54",SUP,MF,"85","26","70",PE30ER20FT10PB30PR10
"38356","-638033,02+251171,21",SUP,MF,"75","22",VIN,BJ30ER20PE10SE20PB10TO10
"38357","-638035,58+232683,84",SUP,R,"35","14",JIN,PB30SB30TO20RX10FX10
"38358","-638037,43+251397,65",SUP,MR,"55","23",VIN,PB50RX10CR20ER20
"38359","-638037,77+254720,61",SUP,F,"85","19","30",PE50ER20BP10FT10RX10
"38360","-638038,36+248371,09",SUP,F,"75","21",VIN,ES40CR20BJ10EO10FT10RX10
"38361","-638040,34+229855,27",SUP,MM,"55","19",VIN,SB30EB10TO10ES30FI10FT10
"38362","-638045,12+251492,04",SUP,F,"85","22",VIN,CR60ES20FT10PE10
"38363","-638051,98+248756,80",SUP,MF,"75","20",JIN,ES20PE20BJ10CR10EO10PB20SE10
"38364","-638052,63+239883,82",SUP,F,"85","20",JIN,EO30PE20BJ10BP10ES10FH10FT10
"38365","-638057,38+240722,87",SUP,F,"55","23",JIN,EO30ES20FI20FT20BJ10
"38366","-638058,94+251044,89",SUP,F,"75","25",JIN,PE40ER20BJ10BP10FT10RX10
"38367","-638059,43+232948,83",SUP,MF,"55","22",JIN,EO20PE20BJ10ES10FT10SB20PB10
"38368","-638062,52+242226,50",SUP,MF,"65","19",JIN,EO20FI20BJ10ES10FT10PB20PR10
"38369","-638062,75+244972,50",SUP,MF,"75","20",JIN,ES20FT20EO10FI10PB20PG10PR10
"38370","-638064,46+240143,82",SUP,MF,"85","19",JIN,EO30ES10FI10FT10SB20PB10TO10
"38371","-638065,25+252550,79",SUP,F,"75","23",VIN,PE40CR30ES10FT10RX10
"38372","-638066,15+241585,37",SUP,MM,"75","19",JIN,PB20PR20SE10ER20BJ10FO10FT10
"38373","-638073,79+256659,04",SUP,F,"75","20",JIN,EO40FO20BJ10PE10RX10SE10
"38374","-638077,75+229340,90",SUP,F,"75","23",VIN,ES60TA20CR10FT10
"38375","-638078,00+230262,80",SUP,MF,"95","16","50",ER20PE20BP10FO10SB40
"38376","-638079,00+247045,73",SUP,MF,"75","24","70",PE40BP10EO10FT10PB30
"38377","-638079,59+235095,22",SUP,R,"35","13",JIN,SB30TO30EB20FI10FN10
"38378","-638088,89+247468,31",SUP,R,"85","12","30",PG90PE10
"38379","-638088,97+253510,27",SUP,F,"75","21",VIN,ES40CR20TA20FI10FT10
"38380","-638096,85+257054,48",SUP,F,"85","21",VIN,CR40ES20EO10FT10PE10SE10
"38381","-638098,39+240896,52",SUP,F,"65","21",JIN,EO30PE30FT20BP10RX10
"38382","-638100,86+245692,95",SUP,R,"75","23","70",PG40PR20PB10SE10EO10FI10
"38383","-638101,34+257371,94",SUP,F,"85","21",VIN,ES40TA20EO10FT10HG10PE10
"38384","-638101,66+238776,85",SUP,F,"65","19",VIN,EA50FO30FH20
"38385","-638102,93+259517,97",INF,F,"45","18",JIN,ES50EO20FT20RX10
"38386","-638102,93+259517,97",SUP,MR,"45","28","120",PB70PE30
"38387","-638103,17+233222,72",SUP,MF,"25","21",VIN,EO30ES10FT10PE10PB20SB20
"38388","-638104,48+231650,05",SUP,F,"95","19","50",PE90FX10
"38389","-638104,59+233521,32",SUP,MR,"45","19",VIN,SB30EB20PB10EO20ES10FT10
"38390","-638108,57+229135,96",SUP,F,"85","23",VIN,ES40CR20FT20TA10PB10
"38391","-638108,64+237164,27",SUP,F,"85","19",JIN,FO80FH10TO10
"38392","-638109,87+254005,06",SUP,F,"85","20",JIN,ES30EO20PE20BJ10FT10TA10
"38393","-638111,90+253818,25",SUP,F,"75","16","30",EO30BP20FO20BJ10PE10SE10
"38394","-638112,47+232429,71",SUP,MR,,"3","10",RZRXFX
"38395","-638114,66+222493,29",SUP,MM,"95","23","70",PB40PR10ES30FI10FT10
"38396","-638118,64+230690,88",SUP,MR,"75","23",VIN,PB40SE20FI20ER10FT10
"38397","-638122,22+249997,45",SUP,F,"65","21",VIN,ES30PE20BJ10BP10EO10FT10RX10
"38398","-638124,04+249702,23",SUP,F,"85","21",VIN,CR40ER20FT10PE10PB10SE10
"38399","-638126,52+252865,70",SUP,MF,"85","23",VIN,CR40ER20FT10PB30
"38400","-638131,21+256226,43",SUP,F,"65","21",VIN,ES50CR20FT20RX10
"38401","-638132,73+231359,94",SUP,R,"55","13",JIN,SB70PB10ER10FI10
"38402","-638134,43+235428,37",SUP,R,"65","15","50",SB40EB20TO20BP10EO10
"38403","-638134,67+245559,08",SUP,MM,"35","24","70",PB30PG20EO20CR10ES10PE10
"38404","-638140,93+249452,73",SUP,F,"75","20",VIN,ES30CR20EO20FI10FT10RX10
"38405","-638145,65+239249,36",SUP,F,"85","19",JIN,EO40FO30FH20BJ10
"38406","-638147,88+257719,38",SUP,F,"95","19",JIN,EO50BJ30FT10SE10
"38407","-638153,13+246202,26",SUP,R,"85","21","50",PR100
"38408","-638158,65+236291,45",SUP,MF,"65","19",JIN,FO50FH10FI10SB20TO10
"38409","-638160,10+229679,72",SUP,F,"45","20",VIN,ES40FI20FR10FT10TA10RX10
"38410","-638162,31+256101,38",SUP,F,"75","12","30",PE40ER20BP10FO10FT10SE10
"38411","-638165,49+252400,24",SUP,F,"75","21",VIN,ES30BJ20EO10FO10FT10PE10SE10
"38412","-638166,31+241137,49",SUP,R,"85","15","70",EN100
"38413","-638168,32+237335,22",SUP,MR,"85","19",VIN,TO30SB20EB10PE20FH10FO10
"38414","-638168,55+256000,66",SUP,F,"85","20",JIN,EO30ES20FI20BJ10FT10SE10
"38415","-638169,66+258108,80",SUP,F,"95","22",JIN,EO30ES20BP10CR10FT10PE10PB10
"38416","-638171,96+251827,03",SUP,F,"85","21",VIN,ES50CR20FI10FT10TA10
"38417","-638174,78+222581,70",SUP,MR,"75","28",VIN,PB50SE10ER20FI10FT10
"38418","-638180,25+250790,31",SUP,F,"85","21",VIN,CR30ES20EO10FI10FT10TA10RX10
"38419","-638180,86+229572,14",SUP,F,"75","23",VIN,ES50CR10EO10FR10FT10TA10
"38420","-638181,30+240362,09",SUP,F,"95","18",JIN,EO40ES20BJ10FO10FT10PE10
"38421","-638182,58+233107,71",SUP,F,,"2","10",FX
"38422","-638188,04+248925,44",SUP,MF,"85","24",VIN,CR30ER20FT10PE10PB30
"38423","-638189,74+254995,24",SUP,MF,"75","20",JIN,EO30BJ20FI10FO10SE20RX10
"38424","-638194,94+238074,83",SUP,MF,"75","16",JIN,FO30EA20FH20TO20RX10
"38425","-638199,01+244718,14",SUP,MR,"65","10","10",RZ50RX10EO20BP10FT10
"38426","-638200,17+232662,50",SUP,F,"65","23",JIN,EO30PE30BP10FT10PB10SB10
"38427","-638204,25+235300,86",SUP,R,"85","20","50",RZ100
"38428","-638204,63+249154,88",SUP,MF,"85","22",VIN,CR30ER20FI10FT10PB20SE10
"38429","-638207,18+253237,06",SUP,F,"65","22",VIN,CR30EO20ES20BJ10FI10FT10
"38430","-638207,78+255400,53",SUP,F,"75","21",JIN,ES30CR20BJ10EO10FI10FT10TA10
"38431","-638212,46+229940,74",SUP,MR,"65","21",VIN,TO30SE20PB10ER20CR10FT10
"38432","-638216,48+231823,64",SUP,MR,"75","18",VIN,TO40SB20FO30FH10
"38433","-638217,98+235588,84",SUP,F,"55","20",JIN,FO30EO20FH20EA10SB10TO10
"38434","-638225,56+230971,39",SUP,MF,"85","16",JIN,FO50FH10FI10TO20SB10
"38435","-638226,16+246029,35",SUP,MR,"75","22","70",PB20PR20PG10SE10PE30ER10
"38436","-638228,10+231116,05",SUP,MM,"85","21",JIN,SB30PB20PE30ER10FT10
"38437","-638230,15+255737,07",SUP,F,"55","22",VIN,ES40CR30FT10HG10TA10
"38438","-638230,40+245452,37",SUP,F,"55","21",JIN,EO30ES30FT20BJ10FI10
"38439","-638230,63+221869,64",SUP,MR,"85","26","70",PB60ER20FI10FT10
"38440","-638230,96+239937,16",SUP,F,"65","21",JIN,ES30BP20EO20BJ10FT10PE10
"38441","-638234,80+249297,71",SUP,F,"75","20",JIN,ES30CR20EO20FT10PE10RX10
"38442","-638235,45+236783,95",SUP,MF,"35","18",JIN,ER30BP10FO10FT10PE10SE20PB10
"38443","-638235,79+239112,09",SUP,F,"75","22",JIN,EO30FT20BP10EA10ES10FH10PB10
"38444","-638235,95+252138,52",SUP,F,"75","21",VIN,ES40CR30FT10PE10TA10
"38445","-638236,61+249934,05",SUP,F,"65","21",VIN,ES30PE20BJ10BP10EO10FT10RX10
"38446","-638237,19+232120,52",SUP,MF,"55","18",JIN,PE40BP10EO10SB20PB10RX10
"38447","-638237,75+241327,42",SUP,MF,"65","22",JIN,EO30BJ20FO10PE10SB20PB10
"38448","-638242,09+248461,64",SUP,MF,"65","20",JIN,ER20PE20BJ10CR10PB30SE10
"38449","-638244,63+237846,36",SUP,MM,"75","25","70",PG20PB10PR10SE10PE30EO20
"38450","-638247,90+239679,30",SUP,F,"75","23",VIN,EO30FT20BJ10BP10EA10ES10PE10
"38451","-638248,56+229143,13",SUP,MF,"55","22",VIN,ES30FT20TA10PB30SE10
"38452","-638250,21+231269,22",SUP,F,"85","22","50",PE60BP10ER10FT10SB10
"38453","-638257,28+230821,75",SUP,F,"45","18",JIN,ES30FT20FI10HG10TA10PB10RX10
"38454","-638258,01+234943,60",SUP,R,"85","17",VIN,TO70EN20SB10
"38455","-638259,56+259098,70",INF,F,"35","18",JIN,EO40BP30FT20RX10
"38456","-638259,56+259098,70",SUP,F,"65","26","90",PE100
"38457","-638267,19+234027,93",SUP,MR,"55","17",VIN,TO40SB20FO30FH10
"38458","-638267,51+247174,52",SUP,F,"85","21","50",PE60BP10EO10PG10PR10
"38459","-638271,54+246985,38",SUP,MF,"75","20",JIN,PE30EO20BP10FT10PB20PR10
"38460","-638272,22+247670,72",SUP,F,"45","8","10",PE60BP20FN10RX10
"38461","-638275,34+244870,28",SUP,MR,"75","9","10",RZ50RX10FH30FN10
"38462","-638275,81+234234,68",SUP,MF,"75","23",VIN,ES20FH20EO10PE10TA10TO20SB10
"38463","-638286,36+247834,29",SUP,F,"85","8","10",PE60BP20FN10RX10
"38464","-638294,01+238975,57",SUP,F,"65","21",JIN,EO30EA20FH20BP10FO10RX10
"38465","-638299,86+252711,32",SUP,F,"75","22",VIN,ES30BJ20EO20FT10PE10RX10
"38466","-638305,36+254783,37",SUP,F,"75","21",VIN,ES40CR20BJ10FT10TA10RX10
"38467","-638308,44+222360,78",SUP,F,"95","27","70",ES30FT20PE20CR10PB20
"38468","-638309,03+242094,88",SUP,F,"75","22",JIN,EA40EO20FO20BJ10FH10
"38469","-638310,60+253289,13",SUP,F,"45","21",VIN,ES40CR20BJ10EO10FT10HG10
"38470","-638314,24+232464,86",SUP,MM,"65","21",JIN,SB30PB20EO30BP10PE10
"38471","-638315,45+232827,09",SUP,R,"55","25",VIN,PB60SB20EO10FT10
"38472","-638315,66+234482,37",SUP,MR,"55","16",JIN,TO30SB20RX10ER20FH10PE10
"38473","-638315,84+251661,17",SUP,F,"75","21",VIN,CR40EO20ES10FT10RX10TO10
"38474","-638316,14+230067,83",SUP,F,"95","24","50",PE70BP10ER10FT10
"38475","-638317,24+240349,16",SUP,F,"75","24",JIN,PE50EO20BJ10ES10FT10
"38476","-638327,49+251129,44",INF,F,"25","9","10",EO40BP20ES20FT10PE10
"38477","-638327,49+251129,44",SUP,F,"55","20",JIN,ES40EO20HG20BJ10BP10
"38478","-638331,28+257110,26",SUP,MF,"85","23",VIN,PE40BP20FT10SB20PB10
"38479","-638332,52+255889,79",SUP,F,"65","21",VIN,ES60FT20EO10FI10
"38480","-638335,03+247314,43",SUP,MR,"85","13","30",PG60PR10PE20EO10
"38481","-638335,40+233658,11",SUP,MR,"45","17",JIN,SB30TO20PB10EO20FH10FI10
"38482","-638335,68+236886,43",SUP,MF,"35","18",JIN,ER30BP10FO10FT10PE10SE20PB10
"38483","-638336,56+240575,64",SUP,F,"85","22",VIN,ES40EO20FT20BJ10FI10
"38484","-638337,17+234667,81",SUP,MF,"45","10","30",FO40PE30TO20SB10
"38485","-638337,49+230225,17",SUP,MF,"45","22",VIN,ES20FI20FT20CR10PB30
"38486","-638339,15+234850,74",SUP,MR,"75","17",VIN,SB30TO30EO10FH10FI10FO10
"38487","-638344,04+221700,00",SUP,MF,"75","24",JIN,ES30FR10FT10TA10PB40
"38488","-638346,56+239518,68",SUP,F,"85","21",JIN,EO40ES20BJ10FH10FI10FT10
"38489","-638352,10+234763,68",SUP,MR,"95","18",VIN,TO40SB20FO30FH10
"38490","-638353,17+258796,91",INF,F,"55","18",JIN,ES40EO30FT20RX10
"38491","-638353,17+258796,91",SUP,F,"35","26","90",PE100
"38492","-638354,37+237687,20",SUP,MF,"75","18",JIN,FO30BP10EO10FH10PE10SB20TO10
"38493","-638354,90+246364,36",SUP,F,"65","21",VIN,BJ20EO20PE20BP10FT10SE20
"38494","-638354,99+258236,88",SUP,F,"85","20",JIN,CR50ES40FT10
"38495","-638361,76+252948,60",SUP,F,"75","21",VIN,ES50CR20FT10HG10TA10
"38496","-638362,49+248017,19",SUP,F,"75","20",JIN,ES30BJ20EO20FT10PE10SE10
"38497","-638364,73+235912,53",SUP,F,"85","22",JIN,ES30EO20CR10FH10FT10PE10TA10
"38498","-638369,18+248183,41",SUP,F,"75","16","30",PE30BP20ES20EO10FT10PI10
"38499","-638369,43+230305,64",SUP,F,"85","21",VIN,ES40BP10FR10FT10TA10PB10RX10
"38500","-638373,87+231886,51",SUP,MR,"85","13","30",TO40EB10SB10PE30FH10
"38501","-638378,19+250913,79",SUP,F,"85","20",JIN,ES50EO20BJ10FT10HG10
"38502","-638390,16+239760,54",SUP,F,"75","22",JIN,EO30PE30BJ10ES10FT10RX10
"38503","-638390,95+256329,84",SUP,F,"85","18",JIN,ES40CR30FT20RX10
"38504","-638395,50+250424,32",SUP,F,"75","26","90",PE50ER20BP10RX10SE10
"38505","-638397,97+236125,21",SUP,MM,"75","19",JIN,SB30EB10PB10ER20BP10CR10FT10
"38506","-638398,89+229324,52",SUP,F,"75","19",VIN,ES50CR20EO10FT10PB10
"38507","-638400,77+222153,52",SUP,MR,"85","28","70",PB50PR10PE20ER10FT10
"38508","-638401,04+241990,48",SUP,F,"55","16",JIN,EO40FO30FH20BJ10
"38509","-638402,51+246513,91",SUP,MR,"75","22","70",PB30PR20PG10PE20BP10EO10
"38510","-638402,81+235149,22",SUP,MF,"75","22",VIN,EA20EO20BJ10FH10FT10SB20TO10
"38511","-638403,03+228696,94",SUP,MF,"85","23",VIN,CR20ES20EO10FT10TA10PB20SE10
"38512","-638404,08+233836,28",SUP,MR,"85","19",VIN,TO50SB10FO30FH10
"38513","-638408,05+246767,38",SUP,MF,"75","21",JIN,PE30EO20BP10PB20PG10SE10
"38514","-638415,10+245543,45",SUP,F,"75","23",JIN,FH40EO30BJ10ES10FT10
"38515","-638417,16+254445,94",SUP,F,"75","24",VIN,ES50CR30FT10HG10
"38516","-638418,29+230591,83",SUP,F,"75","21",VIN,EO20FO20FT20BJ10ES10FH10FI10
"38517","-638418,30+259531,68",SUP,F,"85","28","90",PE70BP10EO10PB10
"38518","-638418,52+233275,26",SUP,MF,"55","21",VIN,EO20BJ10ES10FH10FT10PE10SB30
"38519","-638420,21+252003,89",SUP,F,"85","21",VIN,CR60ES20FT10PB10
"38520","-638422,22+229630,93",SUP,F,"85","22",JIN,ES30PE20BP10FR10FT10TA10RX10
"38521","-638427,30+249236,28",SUP,F,"85","21",VIN,BJ30ES30CR10EO10FT10RX10
"38522","-638428,64+254205,01",SUP,F,"65","21",VIN,ES30BJ20EO20TA20FT10
"38523","-638430,14+232741,46",SUP,MF,"65","20",JIN,EO40BJ10FI10FT10SB20PB10
"38524","-638433,52+257856,43",SUP,F,"95","19",JIN,EO40BJ20FT10TA10EB10SB10
"38525","-638434,88+231960,50",SUP,F,"85","26","70",PE90SB10
"38526","-638435,27+233614,62",SUP,MF,"65","21",JIN,EO20FO20PE20SB30TO10
"38527","-638440,63+252429,60",SUP,MF,"85","24",VIN,CR30ER20FI10FT10PB30
