fid,geoc_maj,etage,ty_couv_et,densite,hauteur,cl_age_et,eta_ess_pc
"5800","+90608,50+439740,17",SUP,MR,"75","17",JIN,SB50EB20BJ30
"5801","+90611,67+445749,97",SUP,MM,"75","18",VIN,SB40EB10BJ30EO20
"5802","+90612,66+437969,57",SUP,R,"75","7","30",EB70ML30
"5803","+90619,55+441809,79",SUP,MF,"85","16",JIN,BP30BJ20EO20SB20EB10
"5804","+90621,53+440706,54",SUP,R,"85","8","30",SB70EB10BJ10EO10
"5805","+90626,51+441451,68",SUP,R,"85","11","30",EN80FI10FN10
"5806","+90633,63+442593,82",SUP,MF,"75","15",JIN,BJ30EO20BP10SB30EB10
"5807","+90636,28+439005,96",SUP,R,"75","11","30",EV70EN30
"5808","+90640,08+435370,61",SUP,MF,"75","16",VIN,BJ30PE20EO10SB30TO10
"5809","+90640,69+444761,01",SUP,MR,"75","13",JIN,SB60BJ30EO10
"5810","+90643,09+434257,26",SUP,MR,"85","11","30",SB50EB10PB10BP20BJ10
"5811","+90653,03+444985,60",SUP,MF,"75","18",VIN,EO40BJ30SB30
"5812","+90659,78+439226,43",SUP,F,"55","18",JIN,BJ50EO30ES10SB10
"5813","+90662,83+434641,49",SUP,R,"85","9","30",EN80BP10PE10
"5814","+90663,39+442308,50",SUP,MR,"85","11","30",SB60EB10BJ10BP10EO10
"5815","+90665,35+435130,56",SUP,MR,"75","14",JIN,SB30TO20EB10BJ20BP20
"5816","+90674,50+437709,20",SUP,R,"75","10","30",SB50EB40EN10
"5817","+90680,95+440208,56",SUP,MR,,"2","10",RZFX
"5818","+90689,46+440829,10",SUP,R,"75","14","50",SB90EB10
"5819","+90696,17+441689,07",SUP,MF,"95","9","30",PE40FN20BP10SB30
"5820","+90711,92+440532,83",SUP,MR,"65","15",JIN,SB60EB10BJ20EO10
"5821","+90713,98+435795,94",SUP,F,"85","19",JIN,ES50BJ30EO10SB10
"5822","+90725,11+438216,97",SUP,R,"85","13","30",EB50SB30EN20
"5823","+90725,40+442010,67",SUP,MF,"75","19","70",PE50EO20SB20EB10
"5824","+90725,41+434134,82",SUP,MF,"75","19",VIN,BJ50EO20SB20EB10
"5825","+90741,91+434841,13",SUP,MF,"65","17",VIN,BJ50ES10SB30EB10
"5826","+90748,82+442137,04",SUP,MM,"75","19","90",SB30EB20BJ30BP10EO10
"5827","+90754,19+443853,32",SUP,R,"85","13","30",SB90FX10
"5828","+90755,52+437144,59",SUP,F,"95","19",VIN,ES40BJ30EO20SB10
"5829","+90769,29+443305,39",SUP,MF,"95","14",JIN,BJ30EO20BP10SB30EB10
"5830","+90778,81+436784,07",SUP,F,"95","18",VIN,ES60BJ20EO10FI10
"5831","+90779,56+438633,61",SUP,R,"65","6","30",RZ100
"5832","+90782,37+438349,68",SUP,R,"85","17",JIN,SB50TO20EB10BJ20
"5833","+90789,29+442574,47",SUP,MF,"75","15",JIN,BJ30EO20BP10SB30EB10
"5834","+90790,23+441348,07",SUP,MF,"55","17","70",BP40BJ20EO10SB30
"5835","+90794,18+438127,63",SUP,R,"65","11","30",PR70EB30
"5836","+90796,85+445387,83",SUP,MF,"75","18",VIN,BJ30EO30SB30EB10
"5837","+90800,09+439952,03",SUP,R,,"2","10",RZ
"5838","+90804,83+438454,61",SUP,R,"85","14","30",EB60SB30BJ10
"5839","+90805,03+436956,26",SUP,MR,"75","15",JIN,SB40EB20TO10BJ30
"5840","+90808,75+439165,87",SUP,R,"75","7","30",EN100
"5841","+90832,82+443650,28",SUP,R,"45","15",VIN,SB90EB10
"5842","+90834,48+444730,99",SUP,F,"85","17",VIN,ES50BJ30EO10SB10
"5843","+90837,41+439641,67",SUP,F,"55","18",VIN,BJ50ES20BP10EB10SB10
"5844","+90841,84+441203,08",SUP,R,"85","13","30",EV100
"5845","+90846,98+442977,08",SUP,MF,"75","18",VIN,BJ30EO20ES20SB20EB10
"5846","+90849,83+435595,92",SUP,F,"85","19",VIN,ES60BJ30EO10
"5847","+90850,97+434907,59",SUP,MF,"75","18",VIN,BJ50ES10SB20EB10TO10
"5848","+90866,31+440782,19",SUP,R,"65","13",JIN,SB70TO10BJ10EO10
"5849","+90870,23+445022,70",SUP,MF,"75","18",VIN,BJ30EO30SB30EB10
"5850","+90877,29+440246,01",SUP,R,"75","11","30",EV80RX10FN10
"5851","+90879,50+444261,29",SUP,R,"85","13","30",SB100
"5852","+90901,83+441623,65",SUP,R,"75","12","30",EB100
"5853","+90905,74+440895,74",SUP,R,"85","8","30",EN80EO10PE10
"5854","+90906,02+442191,32",SUP,MF,"85","17",JIN,BP30BJ20EO20SB20EB10
"5855","+90909,36+442826,71",SUP,MF,"75","18",VIN,BJ30EO20ES20SB20EB10
"5856","+90912,10+435394,38",SUP,MM,"75","13",JIN,EN30EB20PE40EO10
"5857","+90931,79+441154,06",SUP,MF,"55","17",JIN,BJ50EO20SB20TO10
"5858","+90937,77+435153,04",SUP,F,"95","9","30",BP30EO20FN20BJ10PE10SB10
"5859","+90938,75+438747,86",SUP,R,"75","10","30",EN100
"5860","+90939,80+444002,06",SUP,R,"85","11","30",SB90FX10
"5861","+90941,00+436641,56",SUP,MF,"65","14",JIN,BP30BJ20EO10ES10SB30
"5862","+90943,19+435684,74",SUP,R,"75","14","30",SB50EB40FI10
"5863","+90944,99+436300,21",SUP,MR,"75","14",JIN,SB50EB10PE20BP10FN10
"5864","+90947,62+437777,36",SUP,MF,"75","18",VIN,BJ50ES20SB20EB10
"5865","+90958,72+442789,54",SUP,MF,"75","18",VIN,BJ30EO20ES20SB20EB10
"5866","+90961,78+438067,87",SUP,R,"75","13","30",EB60SB30RX10
"5867","+90962,03+445208,10",SUP,MR,"85","13","50",SB60EB10BJ20EO10
"5868","+90963,55+440390,36",SUP,R,"65","17",VIN,SB80EB10BJ10
"5869","+90967,52+434834,16",SUP,F,"95","8","30",BP30BJ20EO20FN10PE10SE10
"5870","+90981,95+443109,05",SUP,MF,"85","14",JIN,BJ30EO20BP10SB30EB10
"5871","+90984,66+442658,33",SUP,MF,"95","15","50",BP30BJ20EO20SB20EB10
"5872","+90990,10+434660,75",SUP,MR,"65","8","30",SB60BP30PE10
"5873","+90993,51+433782,58",SUP,MF,"65","17",VIN,BJ30PE20BP10SB20EB10TO10
"5874","+91000,04+439584,03",SUP,MF,,"3","10",FXFNRX
"5875","+91001,78+442378,04",SUP,MF,"85","17",JIN,BP30BJ20EO20SB20EB10
"5876","+91004,68+442027,61",SUP,MM,"95","6","30",RX50FX30FN20
"5877","+91012,32+442512,78",SUP,MF,"75","16",JIN,BJ30EO20BP10EB20SB20
"5878","+91014,39+434347,80",SUP,MM,"75","12",JIN,SB40EB10BJ30EO10ES10
"5879","+91018,86+437385,09",SUP,MR,"75","17","70",SB60EB10BJ20ES10
"5880","+91033,41+440992,79",SUP,MR,"85","14","70",SB60TO10BJ30
"5881","+91036,28+444636,21",SUP,MF,"75","19",VIN,BJ40EO30SB30
"5882","+91036,75+442934,77",SUP,MF,"95","13","50",BP30BJ20EO10SB30EB10
"5883","+91045,00+441741,68",SUP,MF,"75","18","70",PE40EO20SB30EB10
"5884","+91045,25+441588,63",SUP,R,"75","12","30",EB100
"5885","+91047,60+435119,54",SUP,F,"95","9","30",BP30BJ20EO20PE10SB20
"5886","+91049,68+441894,75",SUP,R,"75","16","30",EB70EV30
"5887","+91054,80+439363,18",SUP,R,"85","13","50",SB50EN40EB10
"5888","+91066,20+440783,32",SUP,MR,"75","15","70",SB60TO10BJ30
"5889","+91067,69+443734,55",SUP,R,"75","15","70",EN60SB40
"5890","+91076,75+433904,18",SUP,F,"95","21","90",PE40EO20BJ10BP10SB20
"5891","+91090,67+434258,57",SUP,F,"65","19",VIN,BJ70EO10ES10SE10
"5892","+91097,97+441380,09",SUP,MR,"85","15","70",SB60EB10BJ10BP10EO10
"5893","+91104,39+440699,61",SUP,MF,"35","17",JIN,BJ50EO20SB20EB10
"5894","+91105,84+436538,41",SUP,F,"75","19",VIN,ES50BJ40SE10
"5895","+91106,43+438798,35",SUP,F,"45","18",VIN,BJ60BP10EO10SB20
"5896","+91143,27+438341,01",SUP,MR,"85","10",JIN,SB50EB10TO10BJ20BP10
"5897","+91143,81+438680,66",SUP,MF,"65","18",VIN,BJ70SB20EB10
"5898","+91146,12+434564,75",SUP,MR,"75","10",JIN,SB50EB10BJ20EO10PE10
"5899","+91148,90+441570,47",SUP,R,"75","12","30",EB100
"5900","+91151,26+440191,41",SUP,R,"85","9","30",SB90BJ10
"5901","+91153,38+437524,87",SUP,F,"55","18",VIN,BJ50ES20BP10SB20
"5902","+91158,10+434788,99",SUP,R,"75","13","50",SB60EB20BJ10EO10
"5903","+91158,50+442942,36",SUP,MF,"75","18",VIN,BJ30EO20ES20SB20EB10
"5904","+91160,39+440911,15",SUP,MF,"35","17",JIN,BJ50EO20SB20EB10
"5905","+91161,07+440533,33",SUP,F,"45","18","70",EO40BJ30ES30
"5906","+91169,39+434069,54",INF,MM,"75","13","50",SB30EB10PB10BP40BJ10
"5907","+91169,39+434069,54",SUP,R,"35","19","90",PB90EB10
"5908","+91175,19+443693,68",SUP,MR,"95","12","30",SB50EB10BJ20BP10EO10
"5909","+91185,87+439058,48",SUP,R,"75","12","50",EN70SB20EB10
"5910","+91191,21+442547,09",SUP,MF,"75","18",VIN,BJ40EO30SB20EB10
"5911","+91197,08+438140,05",SUP,MR,"55","12",JIN,SB60EB10BJ20EO10
"5912","+91203,71+439516,10",SUP,R,"75","5","10",RX100
"5913","+91205,08+437696,05",SUP,R,"85","7","30",EN60SB20BP20
"5914","+91224,58+444634,48",SUP,MR,"85","13",VIN,SB60EO30BJ10
"5915","+91225,52+439769,67",SUP,R,"75","7","30",EN100
"5916","+91226,15+441651,45",SUP,R,"75","13","30",EV90PE10
"5917","+91238,05+440328,12",SUP,R,"75","17","30",RZ90FX10
"5918","+91239,56+436848,03",SUP,F,"85","18",VIN,BJ30ES30EO20BP10SB10
"5919","+91240,20+438584,49",SUP,MR,"65","12",JIN,SB50EB10BP20BJ10PE10
"5920","+91244,11+436335,68",SUP,MF,,"2","10",RZFXFN
"5921","+91251,33+442039,98",SUP,F,"65","18",VIN,BJ50EO20BP10EB10SB10
"5922","+91252,07+443569,12",SUP,MM,"75","17",VIN,SB40EB10BJ30EO20
"5923","+91252,45+434986,53",INF,F,"75","9","30",BJ30BP30EO20FN10SB10
"5924","+91252,45+434986,53",SUP,MF,"25","19",VIN,BJ40EO20BP10SB20EB10
"5925","+91257,99+434955,45",SUP,F,"95","10","30",BJ30BP30EO20FN10SB10
"5926","+91260,98+442305,09",SUP,MF,"75","16",JIN,BJ30EO20BP10EB20SB20
"5927","+91263,99+436486,60",SUP,MR,"75","10","30",EN70BP20EO10
"5928","+91270,94+434736,26",SUP,F,"85","9","30",BP30EO30FN20BJ10SE10
"5929","+91270,99+439860,95",SUP,MR,"75","12","30",SB40TO20EB10BJ20BP10
"5930","+91271,83+444890,34",SUP,R,"85","10","50",SB100
"5931","+91273,78+437899,03",SUP,MF,"65","6","10",FX40FN30RX30
"5932","+91300,10+436082,30",SUP,F,"75","19",VIN,ES70BJ30
"5933","+91301,97+443343,77",SUP,MF,"75","18",VIN,BJ40EO20BP10SB20EB10
"5934","+91315,38+434265,49",SUP,MR,"75","13",JIN,SB40EB10EN10RX10BJ10EO10PE10
"5935","+91320,87+438426,14",SUP,R,"85","17",JIN,SB50TO20EB10BJ20
"5936","+91323,06+440800,50",SUP,MM,"85","11","30",SB50BJ20EO20PE10
"5937","+91328,31+435148,71",SUP,MF,"75","17","70",PE30EO20BJ10BP10SB30
"5938","+91337,12+433990,37",SUP,MR,"75","13",JIN,SB40EB10PB10PE20BP10EO10
"5939","+91340,13+437065,48",SUP,F,"65","18",VIN,BJ40ES40EO10SB10
"5940","+91355,01+438127,41",SUP,MF,"65","18",VIN,BJ60ES10SB20EB10
"5941","+91364,54+436763,41",SUP,MF,"85","17",JIN,BJ40EO10ES10SB30EB10
"5942","+91373,71+445545,70",SUP,MR,"85","13","50",SB60BJ20BP10EO10
"5943","+91378,25+437238,50",SUP,MR,"75","16",JIN,SB40EB20TO10BJ30
"5944","+91381,36+438839,81",SUP,MR,"75","16","70",SB50EB20BJ30
"5945","+91386,62+444257,47",SUP,MR,"85","14",JIN,SB50EB10EN10BJ20EO10
"5946","+91397,12+434624,59",SUP,MF,"85","7","30",BP30EO20BJ10SB40
"5947","+91398,18+443868,73",SUP,MR,"45","17","90",EN30SB30EB10EO20BJ10
"5948","+91401,37+434949,10",SUP,MF,"85","16",JIN,BJ40EO20BP10SB20EB10
"5949","+91416,06+444710,00",SUP,R,"55","16","90",SB70EN30
"5950","+91419,69+443027,19",SUP,MF,"75","18",VIN,BJ30EO20ES20SB20EB10
"5951","+91423,65+434782,54",SUP,F,"85","16",JIN,EO40BJ20BP20EB10SB10
"5952","+91428,46+435699,27",SUP,F,"95","20",VIN,ES70BJ30
"5953","+91431,26+435773,56",SUP,F,"95","20",VIN,ES70BJ30
"5954","+91434,97+436206,73",SUP,F,"75","10","30",BP30EO30FN20BJ10ES10
"5955","+91442,13+439125,85",SUP,R,"75","7","30",EN100
"5956","+91451,67+436399,42",SUP,F,"65","19",VIN,BJ50ES20BP10EO10SB10
"5957","+91452,21+442310,97",SUP,R,"75","13","30",EB100
"5958","+91454,81+442702,60",SUP,MF,"85","15",JIN,BJ20BP20EO20ES10SB20EB10
"5959","+91457,43+435033,33",SUP,MF,"65","19",VIN,BJ40EO20BP10SB20EB10
"5960","+91458,00+437700,95",SUP,R,"75","10","30",EN80FI10FN10
"5961","+91468,68+437951,81",SUP,MR,"75","13",JIN,SB40EB20TO10BP20BJ10
"5962","+91471,78+440152,71",SUP,MF,"75","18",VIN,BJ40ES20EO10SB30
"5963","+91474,03+435877,40",SUP,F,"65","20",VIN,ES60BJ40
"5964","+91478,63+440357,04",SUP,R,"75","17","30",RZ100
"5965","+91481,75+440727,52",SUP,R,"75","18","50",EB90SB10
"5966","+91487,15+442907,05",SUP,MF,"75","18",VIN,BJ30EO20ES20SB20EB10
"5967","+91502,58+437421,22",SUP,MF,"65","17",VIN,BJ30BP20EO20SB20EB10
"5968","+91508,46+440032,20",SUP,F,"55","18",VIN,BJ50ES20EO10SB20
"5969","+91510,00+436919,35",SUP,MM,"75","17",JIN,SB40EB10BJ30EO20
"5970","+91514,35+434223,32",SUP,MR,"85","13","50",SB40EB20PE20BP10EO10
"5971","+91518,99+435653,10",SUP,F,"85","20",VIN,ES70BJ30
"5972","+91520,91+442997,18",SUP,MF,"85","15",JIN,BJ30EO20ES10SB30EB10
"5973","+91532,76+438131,90",SUP,MR,"75","10","30",EN70BP20PE10
"5974","+91533,39+436104,77",SUP,MR,"85","14","30",RZ60BP20PE20
"5975","+91534,14+443544,49",SUP,MR,"75","17","70",SB50EB20BP20PE10
"5976","+91538,25+435558,16",SUP,F,"85","20",VIN,ES70BJ30
"5977","+91538,39+444787,11",SUP,R,"65","14",JIN,EN50SB40FI10
"5978","+91539,61+434500,71",SUP,MR,"75","12","30",SB50EN10PE20BJ10BP10
"5979","+91545,41+434795,77",SUP,F,"85","10","30",EO40BP20FN20BJ10SE10
"5980","+91545,57+439564,47",SUP,MR,"85","13",JIN,SB50EB10BJ20BP10EO10
"5981","+91553,22+439836,34",SUP,R,"65","6","10",RX90FX10
"5982","+91553,34+444077,46",SUP,R,"75","11","30",SB60EN30FX10
"5983","+91574,42+445328,21",SUP,F,"75","19",VIN,BJ40ES30EO10SB20
"5984","+91575,68+435897,92",SUP,MF,"75","14","30",PE40EO20BP10RZ30
"5985","+91577,86+442467,66",SUP,MR,"65","8",JIN,SB50EB10BP20EO10FN10
"5986","+91578,86+441765,59",SUP,F,"85","19","70",BP50BJ30EO20
"5987","+91589,41+435170,82",SUP,MF,"75","17",VIN,BJ50ES20SB30
"5988","+91597,14+433824,99",SUP,MM,"75","14",JIN,EB20SB20PB10PE30BP10EO10
"5989","+91597,70+443151,02",SUP,MF,"85","15",JIN,BJ30EO20ES10SB30EB10
"5990","+91598,77+440514,24",SUP,MF,"65","17",JIN,ES50BJ10EO10SB20EB10
"5991","+91602,39+445126,26",SUP,R,"75","14",JIN,EN50SB40FI10
"5992","+91603,69+443918,68",SUP,MF,"75","16",VIN,EO30BJ20ES20EN20SB10
"5993","+91608,31+443065,84",SUP,MF,"75","18",VIN,BJ30EO20ES20SB20EB10
"5994","+91608,68+443756,60",SUP,F,"65","19",VIN,BJ30ES30EO20SB20
"5995","+91608,87+436715,88",SUP,MF,"75","18",VIN,BJ50ES20SB20EB10
"5996","+91614,65+434335,22",INF,MR,"55","12","30",SB50EB10PE30FN10
"5997","+91614,65+434335,22",SUP,F,"65","22","70",PE100
"5998","+91619,93+433623,26",SUP,F,"95","19",VIN,ES40BJ30EO10RX10SB10
"5999","+91639,39+444921,66",SUP,MR,"75","16",VIN,SB60EB10EO20BJ10
"6000","+91642,67+442231,72",SUP,F,"75","18",JIN,BP40EO40BJ20
"6001","+91644,80+435061,51",SUP,F,"85","17",JIN,BJ50ES40SE10
"6002","+91646,60+437273,26",SUP,MR,"75","14",VIN,SB40EB20BJ30EO10
"6003","+91648,25+439462,83",SUP,R,"75","12",JIN,SB50TO20EB10BP20
"6004","+91654,06+436510,75",SUP,R,,"2","10",RZ
"6005","+91663,96+435687,48",SUP,MR,"75","15","30",RZ70BP20BJ10
"6006","+91665,68+434665,88",SUP,MR,"85","10","30",SB40EB10TO10BP20FN10PE10
"6007","+91673,30+436902,52",SUP,MM,"85","9","30",EN50BP30BJ10PE10
"6008","+91679,59+442513,67",SUP,MF,"85","10","30",PE30FN20BP10EN30SB10
"6009","+91680,28+436301,11",SUP,MR,"85","14","30",RZ60BP20PE20
"6010","+91683,75+433468,77",SUP,MF,"75","19",VIN,BJ60ES10SB20EB10
"6011","+91688,36+440413,66",SUP,F,"65","8","30",BP30BJ20FN20EO10PE10RX10
"6012","+91689,15+434091,25",INF,MR,"45","14","50",SB50EB10PE20BP10EO10
"6013","+91689,15+434091,25",SUP,F,"45","20","70",PE100
"6014","+91703,98+436013,13",SUP,F,"75","9",JIN,BJ30BP20EO20FN20PE10
"6015","+91706,37+441994,37",SUP,MF,"85","13","30",BJ20BP20FN20EO10SB30
"6016","+91708,59+439652,61",SUP,R,"75","17","70",SB60EB20BJ20
"6017","+91710,99+434887,03",SUP,MF,"75","15",JIN,BJ30EO20BP10SB30EB10
"6018","+91724,31+445304,13",SUP,MF,"75","19",VIN,BJ40ES30SB30
"6019","+91736,89+443450,03",SUP,MF,"85","15","50",BP30EO30BJ10SB20EB10
"6020","+91740,42+438698,54",SUP,R,"75","15",VIN,SB50EB20TO20BJ10
"6021","+91746,02+435506,15",SUP,MF,"65","11",JIN,BP30BJ20EO20SB30
"6022","+91748,97+440347,12",SUP,R,"75","13","30",RZ70SB30
"6023","+91750,61+439334,36",SUP,MM,"75","14",JIN,SB30EB20BJ20BP20EO10
"6024","+91760,40+438176,22",SUP,MR,"75","12",JIN,TO40SB30BJ10BP10EO10
"6025","+91761,80+443071,87",SUP,MF,"85","15",JIN,BJ30EO20ES10SB30EB10
"6026","+91765,84+437003,45",SUP,MM,"65","17",VIN,SB30EB20BJ30BP10EO10
"6027","+91771,42+440290,59",SUP,R,"75","13","30",RZ70SB30
"6028","+91772,93+440203,11",SUP,R,"75","13","30",RZ70SB30
"6029","+91778,86+435199,59",SUP,F,"85","20",VIN,BJ60ES30SE10
"6030","+91783,73+442715,87",SUP,MF,"85","15",JIN,BJ20BP20EO20ES10SB20EB10
"6031","+91788,80+439060,56",SUP,R,"75","13",JIN,SB40TO30EB10BP20
"6032","+91800,21+444170,90",SUP,MF,"75","17",VIN,BJ30EO30SB30EB10
"6033","+91800,49+435762,60",SUP,F,"65","7","30",BP40BJ20FN20EO10RX10
"6034","+91812,05+433914,31",SUP,MR,"75","11",JIN,SB40EB10RX10BP20EO10PE10
"6035","+91822,42+436726,72",SUP,MR,"75","14","50",SB60EB10BP20BJ10
"6036","+91842,00+443171,67",SUP,MF,"85","15",JIN,BJ30EO20ES10SB30EB10
"6037","+91842,26+434245,31",SUP,MR,"75","14",JIN,SB50EB10PE30EO10
"6038","+91863,68+444731,97",SUP,MR,"75","14",JIN,SB60EB10BJ10BP10EO10
"6039","+91864,36+442328,23",SUP,F,"65","18",JIN,BP40BJ30EO30
"6040","+91864,81+433724,24",SUP,MR,"85","11",JIN,SB30TO20EB10BJ20BP10EO10
"6041","+91867,36+434825,93",SUP,F,"65","16",JIN,EO40BJ20BP20EB10SB10
"6042","+91868,95+436591,69",SUP,MF,"75","19",VIN,BJ30ES30EO10SB20TO10
"6043","+91871,67+435387,24",SUP,F,"95","19",VIN,ES80BJ20
"6044","+91882,68+444452,57",SUP,R,"75","13","70",EN70SB30
"6045","+91884,04+434657,83",SUP,R,"75","12",JIN,SB50TO20EB10BP10PE10
"6046","+91884,14+442571,06",SUP,R,"75","13","30",EB90FN10
"6047","+91888,10+440270,17",SUP,R,"75","16","50",RZ100
"6048","+91889,21+439164,38",SUP,MM,"45","15","70",SB40EB10BP30BJ10EO10
"6049","+91890,08+438493,75",SUP,R,"75","10","30",EN80FI10FN10
"6050","+91893,53+441848,61",SUP,F,"75","18",JIN,BJ30BP30EO30SB10
"6051","+91899,39+443781,57",SUP,F,"95","18",VIN,ES50BJ20EO20SB10
"6052","+91911,71+439583,18",SUP,MF,"75","16","70",BJ50EO10SB30EB10
"6053","+91923,26+438833,88",SUP,R,"75","11",JIN,SB70EB10TO10BP10
"6054","+91933,08+435047,01",SUP,MR,"85","7","30",EN70PE20BP10
"6055","+91934,80+445468,48",SUP,MF,"75","19",VIN,BJ40ES20EO10SB30
"6056","+91943,11+441380,29",SUP,MR,,"3","10",RXFN
"6057","+91947,00+434390,88",SUP,MR,"75","12","50",SB50EB10BP20PE20
"6058","+91951,11+437211,21",SUP,MR,"85","15",VIN,SB30TO30BP20BJ10EO10
"6059","+91956,96+439388,80",SUP,MR,"75","15","70",SB50EB20BJ30
"6060","+91960,45+437979,85",SUP,MR,"75","11","30",EN70BP10EO10FN10
"6061","+91961,91+435221,31",SUP,MM,"75","8","30",EN50BJ30BP10EO10
"6062","+91963,65+434023,66",SUP,MF,"75","14",JIN,EO30PE20BP10SB30EB10
"6063","+91969,88+439644,19",SUP,R,"75","10","30",EN100
"6064","+91974,03+436410,73",SUP,MM,"85","10","30",EV50BP30EO10FN10
"6065","+91976,57+436126,47",SUP,F,"85","19",VIN,ES70BJ30
"6066","+91988,58+434667,78",SUP,MF,"75","14",JIN,PE30EO20BP10SB30EB10
"6067","+91992,87+435429,67",SUP,MM,"75","8","30",EN50BJ30BP10EO10
"6068","+91999,13+438763,60",SUP,R,"75","11","30",EN90FI10
"6069","+92000,26+442129,69",SUP,MM,"75","14",JIN,SB50BJ20EO20BP10
"6070","+92000,27+434887,08",SUP,MR,"85","9","30",EN70BP10FN10PE10
"6071","+92008,52+434841,44",SUP,MR,"85","9","30",EN70BP10FN10PE10
"6072","+92008,61+435295,52",SUP,MM,"75","8","30",EN50BJ30BP10EO10
"6073","+92009,48+437637,33",SUP,MR,"75","14",VIN,SB40TO30BJ10BP10EO10
"6074","+92011,82+442306,62",SUP,F,"45","18",JIN,BJ40EO30BP20RX10
"6075","+92014,03+438508,43",SUP,R,"75","10","30",EN80FI10FN10
"6076","+92022,01+440131,87",SUP,MF,"65","18","70",ES30BJ20EO10PA10SB20EB10
"6077","+92026,08+435806,69",SUP,MF,"65","18",VIN,BJ50EO10ES10SB20EB10
"6078","+92026,30+444127,50",SUP,MF,"85","17",VIN,ES30BJ20EO10SB30EB10
"6079","+92026,94+441722,11",SUP,MF,"65","18","70",BP40EO20PE10SB30
"6080","+92031,30+441935,41",SUP,MF,"85","11","30",BP40EO20BJ10SB30
"6081","+92033,16+433780,06",INF,MM,"45","10","30",SB30EB10PB10BP40EO10
"6082","+92033,16+433780,06",SUP,R,"65","22","90",PR60PB30RX10
"6083","+92036,46+445939,83",SUP,R,"75","15",JIN,SB80EB10FI10
"6084","+92037,06+436696,85",SUP,MF,"65","15",VIN,BJ40BP10EO10TO30SE10
"6085","+92049,10+435131,78",SUP,F,"85","7","30",BP20EO20FN20PE20BJ10SE10
"6086","+92056,24+440418,02",SUP,R,"75","16","50",RZ100
"6087","+92077,30+435022,93",SUP,MR,"85","7","30",EN70PE20BP10
"6088","+92081,95+441198,96",SUP,R,"75","5","30",RZ100
"6089","+92082,23+438477,12",SUP,MR,"85","11","30",EN40SB20BP30EO10
"6090","+92085,02+435660,14",SUP,F,"75","18",VIN,BJ60ES30SE10
"6091","+92089,42+438941,71",SUP,R,"75","13",JIN,TO50SB30EB10BP10
"6092","+92093,15+443787,98",SUP,MR,"75","13","50",SB60EB10EO20BJ10
"6093","+92095,64+435464,12",SUP,F,"65","7","30",BJ30EO30BP10FN10SB20
"6094","+92098,69+439697,41",SUP,R,"75","12","30",EV100
"6095","+92116,37+437475,28",SUP,MR,"75","6","30",RZ70FX20FN10
"6096","+92117,14+443931,02",SUP,MF,"65","18",VIN,BJ30ES30EO10SB30
"6097","+92117,43+439595,66",SUP,MF,"75","16","70",BJ50EO10SB30EB10
"6098","+92118,88+443572,32",SUP,MF,"65","17",VIN,BJ30EO30ES10SB20EB10
"6099","+92123,30+443077,85",SUP,MR,"65","18",VIN,SB40EB10TO10BJ40
"6100","+92125,71+437329,97",SUP,MF,"75","19",VIN,BJ40EO20ES10SB20EB10
"6101","+92126,22+441414,21",SUP,R,"65","8","30",EB70SB30
"6102","+92131,56+435880,95",SUP,MM,"75","15",VIN,SB20TO20EB10BJ50
"6103","+92135,11+438797,97",SUP,R,"75","11","30",EN90FI10
"6104","+92135,78+434724,91",SUP,MR,"85","9","30",EN70BP10FN10PE10
"6105","+92137,25+438288,73",SUP,F,"65","18",VIN,BJ40EO20ES20BP10SB10
"6106","+92139,62+442559,83",SUP,MR,"65","18","70",SB40EB30BJ20BP10
"6107","+92142,03+439487,39",SUP,MR,"75","15","70",SB50EB20BJ30
"6108","+92150,22+434834,74",SUP,MF,"75","16",JIN,PE40EO20BP10SB20EB10
"6109","+92151,30+436240,60",SUP,F,"75","19",VIN,BJ60ES20SB20
"6110","+92158,56+436750,33",SUP,MR,"75","16",VIN,TO40SB30BP20BJ10
"6111","+92162,20+438673,45",SUP,R,"75","10","30",EN80FI10FN10
"6112","+92170,89+438537,50",SUP,MR,"85","11","30",EN40SB20BP30EO10
"6113","+92171,37+439165,26",SUP,R,"75","12","30",EN90FX10
"6114","+92173,35+434166,78",SUP,MR,"85","12","50",SB50RX10BP10EO10FN10PE10
"6115","+92173,56+435334,23",SUP,F,"65","19",VIN,BJ70ES30
"6116","+92182,12+442868,09",SUP,R,"65","17",VIN,SB60TO20EB10BJ10
"6117","+92194,16+445111,38",SUP,MR,"75","15",JIN,SB60EB10BP20EO10
"6118","+92199,07+444144,25",SUP,F,"85","18",VIN,ES40BJ30EO10SB20
"6119","+92214,84+442189,33",SUP,MR,"85","15","30",SB60EB10EO20BJ10
"6120","+92218,60+433846,10",SUP,MR,"85","12",JIN,SB40EB10RX10PE20BP10EO10
"6121","+92219,74+435103,36",SUP,MR,"75","10","30",SB50EB10PE30BP10
"6122","+92220,86+440346,73",SUP,R,"75","16","50",RZ100
"6123","+92230,34+443257,71",SUP,MR,"75","16",JIN,SB60EB10BJ30
"6124","+92238,03+439483,52",SUP,MF,"75","16","70",BJ50EO10SB30EB10
"6125","+92242,10+439378,80",SUP,MF,"75","16","70",BJ50EO10SB30EB10
"6126","+92243,23+438004,89",SUP,F,"75","17",VIN,BJ30ES30EO20BP10SB10
"6127","+92243,73+438761,97",SUP,R,"75","11","30",EN90FI10
